"id","Processo_Seletivo","nota","Modalidade_Inscrita","Numero_Chamada_Convocacao","Modalidade_Convocada","Codigo_Modalidade_Inscrita","Codigo_Modalidade_Convocada","Curso","mod_ins","mod_con","pub","bxa","ppi","pcd"
9374,"SISU2019",652.08,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9386,"SISU2019",647.68,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9400,"SISU2019",642.76,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9413,"SISU2019",641.96,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9416,"SISU2019",641.26,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9423,"SISU2019",638.54,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9432,"SISU2019",632.7,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9447,"SISU2019",627.52,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9450,"SISU2019",627.12,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9456,"SISU2019",625.16,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9471,"SISU2019",624.54,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9479,"SISU2019",624.16,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9484,"SISU2019",624.1,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9490,"SISU2019",622.3,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9503,"SISU2019",617.64,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9505,"SISU2019",616.92,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9514,"SISU2019",613.78,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9522,"SISU2019",606.38,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9529,"SISU2019",605.28,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9533,"SISU2019",604.94,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9538,"SISU2019",600.86,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9540,"SISU2019",595.7,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9546,"SISU2019",594.52,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9554,"SISU2019",594.48,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9556,"SISU2019",594.36,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9564,"SISU2019",591.24,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9569,"SISU2019",585.1,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9571,"SISU2019",582.1,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9577,"SISU2019",579.48,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9581,"SISU2019",577.16,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9586,"SISU2019",573.56,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9587,"SISU2019",560.78,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9592,"SISU2019",559.74,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9595,"SISU2019",556.86,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9598,"SISU2019",551.42,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9599,"SISU2019",549.46,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9602,"SISU2019",545.56,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9605,"SISU2019",539.54,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9608,"SISU2019",536.28,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9611,"SISU2019",534.3,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9616,"SISU2019",529.62,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9617,"SISU2019",516.42,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9620,"SISU2019",508.26,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9623,"SISU2019",494.52,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9628,"SISU2019",487.52,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9629,"SISU2019",485.22,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9634,"SISU2019",481.78,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9635,"SISU2019",465.18,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9640,"SISU2019",462.82,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9641,"SISU2019",462.24,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9646,"SISU2019",459.78,1,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9647,"SISU2019",452.8,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9651,"SISU2019",442.14,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9653,"SISU2019",416.96,1,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L02","NA",TRUE,TRUE,TRUE,FALSE
9681,"SISU2019",743.78,5,2,5,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","MEDICINA","L06","L06",TRUE,FALSE,TRUE,FALSE
9746,"SISU2019",739.96,5,2,5,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","MEDICINA","L06","L06",TRUE,FALSE,TRUE,FALSE
9827,"SISU2019",739.56,5,2,5,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","MEDICINA","L06","L06",TRUE,FALSE,TRUE,FALSE
9892,"SISU2019",736.38,5,3,5,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","MEDICINA","L06","L06",TRUE,FALSE,TRUE,FALSE
9959,"SISU2019",733.76,5,8,5,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","MEDICINA","L06","L06",TRUE,FALSE,TRUE,FALSE
10017,"SISU2019",732.68,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10070,"SISU2019",731.02,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10127,"SISU2019",727.86,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10199,"SISU2019",726.98,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10254,"SISU2019",723.3,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10302,"SISU2019",719.42,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10355,"SISU2019",717.12,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10398,"SISU2019",708.08,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10443,"SISU2019",706.02,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10484,"SISU2019",705.36,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10524,"SISU2019",703.82,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10559,"SISU2019",703.66,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10596,"SISU2019",703.44,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10621,"SISU2019",696.5,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10648,"SISU2019",694.7,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10669,"SISU2019",694.62,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10692,"SISU2019",689.46,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10710,"SISU2019",687,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10727,"SISU2019",683.62,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10747,"SISU2019",681.78,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10765,"SISU2019",679.42,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10780,"SISU2019",677.26,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10796,"SISU2019",676.74,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10809,"SISU2019",675.86,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10823,"SISU2019",675.72,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10835,"SISU2019",674.84,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10849,"SISU2019",672.22,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10861,"SISU2019",672.14,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10872,"SISU2019",656.78,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
